,Unnamed: 0,Unnamed: 0.1,Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text,ZIP_CODE
13655,132907,178509,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020019,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.8,22.6,24.8,,,6062.0,"(33.1320650232, -117.216680754)",UNHBEH,OBESITY,668196.0,6073020019.0,Obesity,92078
13656,132908,178510,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020020,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.8,19.9,21.8,,,7115.0,"(33.1632491059, -117.175524951)",UNHBEH,OBESITY,668196.0,6073020020.0,Obesity,92069
13657,132909,178511,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020021,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.3,25.0,27.5,,,6423.0,"(33.15116928, -117.177375966)",UNHBEH,OBESITY,668196.0,6073020021.0,Obesity,92069
13658,132910,178512,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020022,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.1,22.0,24.1,,,7404.0,"(33.1623473687, -117.152916245)",UNHBEH,OBESITY,668196.0,6073020022.0,Obesity,92069
13659,132911,178513,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020023,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.7,22.8,24.6,,,3941.0,"(33.146067077, -117.146846379)",UNHBEH,OBESITY,668196.0,6073020023.0,Obesity,92069
13660,132912,178514,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020024,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.8,21.9,23.7,,,4175.0,"(33.1471710607, -117.124774825)",UNHBEH,OBESITY,668196.0,6073020024.0,Obesity,92069
13661,132913,178515,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020025,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.6,21.6,23.5,,,4626.0,"(33.1395166562, -117.129850379)",UNHBEH,OBESITY,668196.0,6073020025.0,Obesity,92069
13662,132914,178516,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020026,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.4,20.3,22.5,,,2643.0,"(33.1303161118, -117.180175181)",UNHBEH,OBESITY,668196.0,6073020026.0,Obesity,92078
13663,132915,178517,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020027,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.6,19.4,21.9,,,11365.0,"(33.1102150389, -117.190023303)",UNHBEH,OBESITY,668196.0,6073020027.0,Obesity,92078
13664,132916,178518,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020028,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.1,30.5,33.6,,,3479.0,"(33.1418051723, -117.170097523)",UNHBEH,OBESITY,668196.0,6073020028.0,Obesity,92069
13665,132917,178519,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020029,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.0,26.1,27.9,,,4819.0,"(33.1392222518, -117.18946487)",UNHBEH,OBESITY,668196.0,6073020029.0,Obesity,92078
13666,132918,178520,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020304,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.4,21.2,23.5,,,1035.0,"(33.1711381017, -117.143780636)",UNHBEH,OBESITY,668196.0,6073020304.0,Obesity,92069
13667,132919,178521,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020306,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.0,19.1,20.8,,,8127.0,"(33.1237811759, -117.151522779)",UNHBEH,OBESITY,668196.0,6073020306.0,Obesity,92078
13668,132920,178522,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020309,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.9,21.0,22.7,,,384.0,"(33.1330559739, -117.116227235)",UNHBEH,OBESITY,668196.0,6073020309.0,Obesity,92069
13669,132921,178523,2014,CA,California,San Marcos,City,BRFSS,Prevention,0668196,Papanicolaou smear use among adult women aged 21–65 Years,%,AgeAdjPrv,Age-adjusted prevalence,81.4,80.9,82.1,,,83781.0,"(33.134965986, -117.174363098)",PREVENT,PAPTEST,668196.0,,Pap Smear Test,
13670,132922,178524,2014,CA,California,San Marcos,City,BRFSS,Prevention,0668196,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,81.0,80.3,81.6,,,83781.0,"(33.134965986, -117.174363098)",PREVENT,PAPTEST,668196.0,,Pap Smear Test,92078
13671,132923,178525,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073017110,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,85.3,83.3,86.8,,,4070.0,"(33.0924151876, -117.20070459)",PREVENT,PAPTEST,668196.0,6073017110.0,Pap Smear Test,92078
13672,132924,178526,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073019208,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,84.7,82.1,87.1,,,73.0,"(33.1855336967, -117.157365816)",PREVENT,PAPTEST,668196.0,6073019208.0,Pap Smear Test,92069
13673,132925,178527,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073020013,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,84.4,81.1,86.8,,,332.0,"(33.1214800964, -117.227561433)",PREVENT,PAPTEST,668196.0,6073020013.0,Pap Smear Test,92078
13674,132926,178528,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073020018,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,76.4,74.3,78.5,,,7708.0,"(33.1499728411, -117.206255376)",PREVENT,PAPTEST,668196.0,6073020018.0,Pap Smear Test,92078
13675,132927,178529,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073020019,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,79.2,76.2,82.0,,,6062.0,"(33.1320650232, -117.216680754)",PREVENT,PAPTEST,668196.0,6073020019.0,Pap Smear Test,92078
13676,132928,178530,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073020020,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,81.3,79.2,83.2,,,7115.0,"(33.1632491059, -117.175524951)",PREVENT,PAPTEST,668196.0,6073020020.0,Pap Smear Test,92069
13677,132929,178531,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073020021,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,77.5,74.6,80.1,,,6423.0,"(33.15116928, -117.177375966)",PREVENT,PAPTEST,668196.0,6073020021.0,Pap Smear Test,92069
13678,132930,178532,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073020022,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,82.0,79.4,84.3,,,7404.0,"(33.1623473687, -117.152916245)",PREVENT,PAPTEST,668196.0,6073020022.0,Pap Smear Test,92069
13679,132931,178533,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073020023,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,83.7,81.5,85.5,,,3941.0,"(33.146067077, -117.146846379)",PREVENT,PAPTEST,668196.0,6073020023.0,Pap Smear Test,92069
13680,132932,178534,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073020024,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,83.5,81.1,85.6,,,4175.0,"(33.1471710607, -117.124774825)",PREVENT,PAPTEST,668196.0,6073020024.0,Pap Smear Test,92069
13681,132933,178535,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073020025,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,82.1,80.2,84.0,,,4626.0,"(33.1395166562, -117.129850379)",PREVENT,PAPTEST,668196.0,6073020025.0,Pap Smear Test,92069
13682,132934,178536,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073020026,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,85.4,83.4,87.1,,,2643.0,"(33.1303161118, -117.180175181)",PREVENT,PAPTEST,668196.0,6073020026.0,Pap Smear Test,92078
13683,132935,178537,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073020027,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,85.7,83.5,87.6,,,11365.0,"(33.1102150389, -117.190023303)",PREVENT,PAPTEST,668196.0,6073020027.0,Pap Smear Test,92078
13684,132936,178538,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073020028,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,68.9,65.1,73.2,,,3479.0,"(33.1418051723, -117.170097523)",PREVENT,PAPTEST,668196.0,6073020028.0,Pap Smear Test,92069
13685,132937,178539,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073020029,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,75.5,73.1,77.9,,,4819.0,"(33.1392222518, -117.18946487)",PREVENT,PAPTEST,668196.0,6073020029.0,Pap Smear Test,92078
13686,132938,178540,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073020304,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,84.2,82.1,86.1,,,1035.0,"(33.1711381017, -117.143780636)",PREVENT,PAPTEST,668196.0,6073020304.0,Pap Smear Test,92069
13687,132939,178541,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073020306,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,81.2,79.0,83.1,,,8127.0,"(33.1237811759, -117.151522779)",PREVENT,PAPTEST,668196.0,6073020306.0,Pap Smear Test,92078
13688,132940,178542,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073020309,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,78.3,75.9,80.6,,,384.0,"(33.1330559739, -117.116227235)",PREVENT,PAPTEST,668196.0,6073020309.0,Pap Smear Test,92069
13689,132941,178543,2014,CA,California,San Marcos,City,BRFSS,Health Outcomes,0668196,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,12.3,11.9,12.7,,,83781.0,"(33.134965986, -117.174363098)",HLTHOUT,PHLTH,668196.0,,Physical Health,92078
13690,132942,178544,2014,CA,California,San Marcos,City,BRFSS,Health Outcomes,0668196,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.9,11.5,12.3,,,83781.0,"(33.134965986, -117.174363098)",HLTHOUT,PHLTH,668196.0,,Physical Health,92078
13691,132943,178545,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073017110,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.8,7.0,8.7,,,4070.0,"(33.0924151876, -117.20070459)",HLTHOUT,PHLTH,668196.0,6073017110.0,Physical Health,92078
13692,132944,178546,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073019208,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.2,8.5,11.9,,,73.0,"(33.1855336967, -117.157365816)",HLTHOUT,PHLTH,668196.0,6073019208.0,Physical Health,92069
13693,132945,178547,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020013,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.8,8.4,11.6,,,332.0,"(33.1214800964, -117.227561433)",HLTHOUT,PHLTH,668196.0,6073020013.0,Physical Health,92078
13694,132946,178548,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020018,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.6,14.5,16.7,,,7708.0,"(33.1499728411, -117.206255376)",HLTHOUT,PHLTH,668196.0,6073020018.0,Physical Health,92078
13695,132947,178549,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020019,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.3,13.4,17.4,,,6062.0,"(33.1320650232, -117.216680754)",HLTHOUT,PHLTH,668196.0,6073020019.0,Physical Health,92078
13696,132948,178550,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020020,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.7,8.7,10.8,,,7115.0,"(33.1632491059, -117.175524951)",HLTHOUT,PHLTH,668196.0,6073020020.0,Physical Health,92069
13697,132949,178551,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020021,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.7,12.2,15.2,,,6423.0,"(33.15116928, -117.177375966)",HLTHOUT,PHLTH,668196.0,6073020021.0,Physical Health,92069
13698,132950,178552,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020022,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.5,10.2,12.8,,,7404.0,"(33.1623473687, -117.152916245)",HLTHOUT,PHLTH,668196.0,6073020022.0,Physical Health,92069
13699,132951,178553,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020023,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.4,10.4,12.4,,,3941.0,"(33.146067077, -117.146846379)",HLTHOUT,PHLTH,668196.0,6073020023.0,Physical Health,92069
13700,132952,178554,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020024,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.0,10.8,13.3,,,4175.0,"(33.1471710607, -117.124774825)",HLTHOUT,PHLTH,668196.0,6073020024.0,Physical Health,92069
13701,132953,178555,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020025,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.9,9.9,12.0,,,4626.0,"(33.1395166562, -117.129850379)",HLTHOUT,PHLTH,668196.0,6073020025.0,Physical Health,92069
13702,132954,178556,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020026,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.8,8.9,10.9,,,2643.0,"(33.1303161118, -117.180175181)",HLTHOUT,PHLTH,668196.0,6073020026.0,Physical Health,
13703,132955,178557,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020027,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.4,7.4,9.5,,,11365.0,"(33.1102150389, -117.190023303)",HLTHOUT,PHLTH,668196.0,6073020027.0,Physical Health,92078
13704,132956,178558,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020028,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.4,16.2,20.5,,,3479.0,"(33.1418051723, -117.170097523)",HLTHOUT,PHLTH,668196.0,6073020028.0,Physical Health,92069
13705,132957,178559,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020029,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.1,15.3,18.9,,,4819.0,"(33.1392222518, -117.18946487)",HLTHOUT,PHLTH,668196.0,6073020029.0,Physical Health,92078
13706,132958,178560,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020304,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.5,10.3,12.7,,,1035.0,"(33.1711381017, -117.143780636)",HLTHOUT,PHLTH,668196.0,6073020304.0,Physical Health,92069
13707,132959,178561,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020306,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.4,8.6,10.4,,,8127.0,"(33.1237811759, -117.151522779)",HLTHOUT,PHLTH,668196.0,6073020306.0,Physical Health,92078
13708,132960,178562,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020309,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.8,10.7,12.9,,,384.0,"(33.1330559739, -117.116227235)",HLTHOUT,PHLTH,668196.0,6073020309.0,Physical Health,92069
13709,132961,178563,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073017110,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.3,32.7,35.7,,,4070.0,"(33.0924151876, -117.20070459)",UNHBEH,SLEEP,668196.0,6073017110.0,Sleep,92078
13710,132962,178564,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073019208,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.1,29.9,34.3,,,73.0,"(33.1855336967, -117.157365816)",UNHBEH,SLEEP,668196.0,6073019208.0,Sleep,92069
13711,132963,178565,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020013,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.6,29.7,33.5,,,332.0,"(33.1214800964, -117.227561433)",UNHBEH,SLEEP,668196.0,6073020013.0,Sleep,92078
13712,132964,178566,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020018,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,38.8,37.8,39.7,,,7708.0,"(33.1499728411, -117.206255376)",UNHBEH,SLEEP,668196.0,6073020018.0,Sleep,92078
13713,132965,178567,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020019,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.2,30.7,33.4,,,6062.0,"(33.1320650232, -117.216680754)",UNHBEH,SLEEP,668196.0,6073020019.0,Sleep,92078
13714,132966,178568,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020020,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.5,34.2,36.9,,,7115.0,"(33.1632491059, -117.175524951)",UNHBEH,SLEEP,668196.0,6073020020.0,Sleep,92069
13715,132967,178569,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020021,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,38.7,37.0,40.2,,,6423.0,"(33.15116928, -117.177375966)",UNHBEH,SLEEP,668196.0,6073020021.0,Sleep,92069
13716,132968,178570,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020022,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.8,33.3,36.1,,,7404.0,"(33.1623473687, -117.152916245)",UNHBEH,SLEEP,668196.0,6073020022.0,Sleep,92069
13717,132969,178571,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020023,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.7,33.4,35.8,,,3941.0,"(33.146067077, -117.146846379)",UNHBEH,SLEEP,668196.0,6073020023.0,Sleep,
13718,132970,178572,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020024,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.8,31.6,34.0,,,4175.0,"(33.1471710607, -117.124774825)",UNHBEH,SLEEP,668196.0,6073020024.0,Sleep,92069
13719,132971,178573,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020025,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.2,32.8,35.5,,,4626.0,"(33.1395166562, -117.129850379)",UNHBEH,SLEEP,668196.0,6073020025.0,Sleep,92069
13720,132972,178574,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020026,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.8,31.3,34.3,,,2643.0,"(33.1303161118, -117.180175181)",UNHBEH,SLEEP,668196.0,6073020026.0,Sleep,92078
